docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,경기강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주군,경기여주시,경기연천군,경기오산시,경기옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경기인천시청,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상기장군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상대구시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시남구,대구시달서구.1,대구시달성군,대구시동구,대구시북구,대구시서구,대구시수성구.1,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시강화군,인천시계양구,인천시남구,인천시남동구,인천시동구,인천시미추홀구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청갈매로,충청계룡시,충청고운동,충청공주시,충청괴산군,충청국책연구원1로,충청금남면,충청금산군,충청나리1로,충청나리로,충청남세종로,충청노을3로,충청논산시,충청누리로,충청다솜1로,충청다정남로,충청다정동,충청다정북로,충청다정중앙로,충청단양군,충청달빛1로,충청달빛로,충청당진군,충청당진시,충청대평로,충청도담동,충청도움1로,충청도움3로,충청마음로,충청마음안1로,충청마음안로,충청만남로,충청보듬2로,충청보듬3로,충청보듬4로,충청보람동,충청보람동로,충청보람로,충청보령시,충청보은군,충청부강면,충청부여군,충청새롬남로,충청새롬동,충청새롬북로,충청새롬중앙로,충청서산시,충청서천군,충청소담동,충청소정면,충청시청대로,충청아름동,충청아산시,충청연기군,충청연기면,충청연동면,충청연서면,충청영동군,충청예산군,충청옥천군,충청음성군,충청장군면,충청전의면,충청절재로,충청제천시,충청조치원읍,충청종촌동,충청증평군,충청진천군,충청천안시,충청청양군,충청청원군,충청청주시,충청충주시,충청태안군,충청한누리대로,충청홍성군,충청대전시
전라김제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014148526681454159,,,,,0.027798720614339776,0.7,,,0.011411947398620682,,,,,0.04013845812141379,0.011722084238743666,,,,,,,0.025377359922481434,0.03550045146662823,0.014764157896850944,0.01101910374115431,,,0.028818021717115908,0.023854486467982123,,0.012671001472374963,,,,,,,,,,,,,,,,,,,0.013249927334018934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011833482404825063,,,,,,0.017692270521995998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라나주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027572594513058782,0.020123961052887232,0.01814647754554165,0.017315149428250215,0.0196554113656797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010486027657756887,0.009407742425992684,,,,,,,0.7,,0.010390344326255754,0.011921546372818616,0.020855379768539604,,0.010150431022219969,,0.00789874092055997,,0.011242654450542233,,0.012837761535611657,0.01827708494602202,,,,,0.013515592590955574,,0.010646844519027247,,,,,0.023701926657403713,0.008744910508116929,0.017109418392759503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009508193868216787,,,,,,,,,,,,,,,,,0.01211075997588282,,,,,,,,,,,,,,,,,,,,,,,,0.010437116001367507,,0.01632996653412663,,,,,,0.009763687989426341,0.01021027559329463,0.010291038934756093,0.009803879760609318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047894663513936,0.008874238835374908,0.021497370109218195,,,,0.7,0.013959020443734458,,,,,,0.02266951018610962,0.010095762557116464,,,,,,0.010083553180583897,,0.022320120471435338,0.009406539158687702,0.01874529052853986,,0.010527942650505518,0.010334229344281428,,0.012665084338831643,,,0.009887472902761563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라담양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015830336732901355,0.019128229365383442,0.021046731173896015,0.024485324464932626,0.020531716154790176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014607357484631382,,0.015115917026736375,,0.009363373907611813,,0.0077425895871400825,0.009983503115343947,0.011112701573288516,0.7,,0.007162965253869512,,,0.008257775874603948,0.028533065768649758,,,,0.009707877554121952,,,,,0.010086994264744948,0.02274066604873567,,,0.007552732099944369,0.01400727428137823,,,0.008211448484386374,,0.01479141978290953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라목포시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007906407257395873,0.006974151110993993,,,0.006922232293116975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010462794104674492,,,,,,,,0.011105671878231062,,,0.7,0.019068925686730128,,,,,,0.16999976399463043,,0.007738980599924622,0.014718264750578854,,,,,,,0.008316926888119058,,,0.010765050164728234,,0.013451804521780103,0.012569026749096183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라무안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01486729765273413,0.011816276027379526,0.011195145640153547,0.01120816627603129,0.011866728651397464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010481183264408216,0.009162513318438485,,,,,,,0.023234897852332098,,0.00830543706222288,0.02280534495264386,0.7,,0.008188379366749097,,,,0.020517234595553026,,0.01529036172372698,0.016964588467842514,,,,,0.011056246865935378,,0.009442210064935135,,,0.008233919779986847,,0.05459972837303703,0.01028489513495828,0.01047944492953435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라무주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013821987371756838,,,,,,,,0.013427513229145106,,,,,,,,,,,0.010230671056745518,,,,,,,,,,,,,,,,,,,,,,,,0.010692599590750853,,,,,,,,,,,,,,,,,,,,0.013047430152510588,0.014901809510735553,0.01247980038765807,0.01196644873467466,0.01389534797726709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,0.011735837727637161,,0.010447173025010774,,0.013877009200010235,,0.01090963978135251,,,0.01817839357776631,,,,,,,,0.012243574348577941,,,,,,0.03026184958366896,,,,,0.010705074287379539,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010765051569884885,,,,,,,,,,,,,,,,,,0.026782500413811673,,0.016967815746611412,,,,,,,,,,,,,,,,,,0.012662472727044386
전라보성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013333750562998271,0.014933631034387544,0.014689875001618346,0.013386217419045788,0.014139515211112709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020394557221432193,,0.02525129968300717,0.010888810967078558,0.011015362949682498,0.011014959633849823,,,0.015087870045971888,,,,0.010924931958538261,,0.7,,,0.015486233002289228,,0.012273279264034329,,0.018569650643674242,0.011025537443805591,,,,,,0.03492243966841364,,,,,,0.013281011527760497,0.019381066761299467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라부안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02344137170012865,,,,,0.02947582727296328,0.04992784228152384,,,0.015139750762799211,,,,,0.7,0.014339850791096394,,,,0.01423676065817617,,,0.01961972562903926,0.024606236970401915,0.015063010661320694,0.016120356325067607,,,0.021507612047502272,0.036665188772881635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019856466127099077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라순창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007935458964265991,,,,,0.01087856178314207,0.012937262521131804,0.013878922411395211,0.014595310062501253,0.013271168162156283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01102772995148373,,0.025418421835821076,,0.012558750434726047,,0.00832309778601311,0.007942634321713257,0.018886893266439123,0.029860846741400982,,,,,0.00818545224838215,0.7,0.007771542973509337,,,0.0076465035179914724,,,0.008423276075109957,,0.015018377819880696,0.013389908010321831,0.009578737043466585,,0.009069647121497503,0.013185660541587256,,0.00830607722473411,,,0.011909759181329216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라순천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018951362938905487,,,,,,0.013972436209937256,,,,,,,,,,,,,,,,,,,,,,,,,0.0270693612465598,,,,,,,,0.012917886458319375,0.013189575330341735,0.012430093726536123,0.012502041130575497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017598013076201124,0.018085075599188614,0.038789470625757425,0.02633019477969517,,,,0.014083736528133207,,,,,0.01754160843095782,,0.013012706289292596,0.7,,0.027899793006735642,,,,,,,,,,,,,,,,0.015626644622863003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라신안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008040973991533132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011096932815244903,,,,,,,,0.011129061705852152,,,0.18064492321986164,0.01822996551498009,,,,,,0.7,,0.007879733619147204,0.01502294945431856,,,,,,,0.008740362411410216,,,0.012197273948485387,,0.01325264213604166,0.0137651811831251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라여수시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05383067876060207,,,,,,0.026807425314144838,,,,,,,,,,,,,,,,,,,,,,,,,0.03483166980442434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03191297874441047,,0.06025884170895306,0.02331007678516638,,,,,,,,,0.02296361134920068,,,0.04608471753309833,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라영광군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021240748292791475,0.01619975147142351,0.015728062479726863,0.0170790759880062,0.017055253734193056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02538054462337177,,,,,,,0.018286117974411608,,0.014391414605723366,0.011833241434210788,0.0195491242866102,,,0.01151157493398708,0.01083149507885506,,0.011338459712194333,,0.7,0.011243418640537387,,,,,0.02511094926689952,,,,0.013884887907839021,,,0.026613941910293086,,0.012721937658925639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라영암군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013433403632248736,0.01258892063123185,0.011968164500953622,0.011289323426750502,0.012163756194459686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028057843963455398,,0.009097188463426392,,,,,,0.0218561816488438,,,0.01889346991593051,0.018209080886843598,,0.01493921040670562,,,,0.018148171696608206,,0.009439163956241848,0.7,0.009612510326372458,,,,0.009318507955818305,,0.022535414958591574,,,0.009958663242168021,,0.015542345607240588,0.019663194272558443,0.013285484313550837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라완도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05310643800447102,,0.033177118919677125,,,,,,,,,,,,0.0330225599909781,,,,,,,0.03578688337482566,0.7,,,,,,0.0449540655488735,,,0.0397854081339212,,,0.06016752602725338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라완주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007406362802610916,,,0.007399791987602372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011080415441814614,0.017803448075704394,,0.008300600392899024,,,,0.008807418145333444,,0.011065435233035664,0.008322591125545759,,,,,,,0.7,0.021258878359625377,0.01514016500951615,,0.01082600018843401,,0.09679023817051843,0.01079377110811892,,0.016965736947052168,,,,,,,,0.008990303392537667,,,,,,0.010303388861545987,,,,,0.0114275735317274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008336549701932367,,,,,,0.008981331524445422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008979951337848138,0.009120952631704192,0.00902401416061782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026713374761314357,0.03049900737725,,,,,,,,0.016994755422367804,,,,,,,,0.026033615891632115,0.7,0.011231041676933676,,,,0.025418501053993143,0.01241135200781093,,0.011734784977560033,,,,,,,,0.011945148865610291,,0.009332998239602857,,,,0.010493748479706447,,,,,0.018157270848681264,,,,,,,,,,,,,,,,,,,,,,,,,,0.010109992577895596,,,0.014573961906973909,,,,,,0.019039552422017117,,,,,,,,,,,,,,,,,,,,,,,0.009135382005028454,,,,,,,0.009050593355451846
전라임실군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009627720053775492,,,,,,,,,,,,,,,,,0.009549892403568603,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353475798252908,,,,,,,,0.009370198448280534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00983688907902264,,0.015062191868225059,,0.011419749926370933,,0.013083721769266712,,0.02320905104757966,0.013175221185538627,,,0.0099037174869544,,0.010731298869144193,0.01874413854567978,,,,,,,0.019124740208915587,0.011584861042551471,0.7,0.009723280160662966,0.02513702122936105,,0.020600569587744366,0.014191519028250856,,0.023125103344191406,,,,,,,,,,,,,,0.009445638916662669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라장성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02399353673651343,0.019988011357620013,0.02020382854851752,0.025416511588881717,0.02262324646403712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025422889318922122,,0.009202426911072956,,,,0.007510546200155381,0.013046285618100662,0.007523039608564797,0.022845567606205142,,0.009579367887276575,,,0.008833194130604424,0.012853537960444578,,,,0.017016988590135576,0.007521956356074558,,,,0.007478516060008085,0.7,,,,0.013905616017431018,,,0.01183509981954497,,0.013199833219889441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라장수군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02096002694996762,,,,,,,,,,,,,,,,,0.01807517192629673,,,,,,,,,,,,,,,,,,,,,,,,,,0.03190080775600254,0.01256745261804778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016244047017255035,,0.014896851054808206,,,,0.026198424415767724,,,,0.0176814338311502,,,0.016068408321443486,,,,,,,0.018380406604588728,,0.0337859363964515,,0.7,,0.018249304588706893,,,0.040577254547966,,,,,,,,,,,,,,0.014414473971547737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라장흥군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01208011519306016,0.012519174621109064,0.012161466895150267,0.011318694074656467,0.011998106666448708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046752106143229846,,0.01784779461287425,,,,,,0.015334136656793576,,,0.012858462887014427,0.012206450959283445,,0.03383759925532104,,,,0.012716809638657135,,,0.027141673113638812,0.014542965442280608,,,,,,0.7,,,,,0.011374545495010055,0.020661804576008545,0.014648093769463643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007676916785761464,,,,,0.011213390594717237,0.020047074942704503,,0.008593470502783727,0.007743984087953155,,,0.008118468266979947,,0.012028097269970181,0.008885811183566546,,,,,,,0.09597557553272981,0.020581875985004862,0.016171245081577853,,0.010658311339516285,,0.7,0.012033311622130964,,0.015678294862167153,,,,,,,,0.00820708984436918,,,,,,0.009253311689941606,,,,,0.010368472186278867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007882915173037245,,,,,,0.008882383048809474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라정읍시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01090852776886324,0.010777497016496369,0.011068510704088532,0.01211672761011926,0.011302436416471448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025555682904857945,,0.01026046701971531,,,0.011461844441446746,0.02000424909824971,,0.010168771959748652,0.017313279375322968,,,,,0.024718607149363275,0.015573058464446825,,,,0.011576809507427809,,,0.01290231686453223,0.012114889198295207,0.013429456819161025,0.017108706061131743,,,0.0145060942951942,0.7,,0.009153994586732344,,,0.00908487396040384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008893198777931351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라진도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03765267838224469,,,,,,,,,,,0.04876987032920065,0.03119117640894328,,,,,,0.05200209958843115,,,0.03514645070035253,0.03771526696118012,,,,,,,,,0.7,,,0.057522457629647264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라진안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01271271355229535,,,,,,,,,,,,,,,,,0.009878766904397047,,,,,,,,,,,,,,,,,,,,,,,,,,0.014185794581980047,,,,,,,,,,,,,,,,,,,,,0.0098832594511554,,,0.009638115620329273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00993453682616289,,,,0.011723604358772299,,0.013749804680545675,,,,0.017992128786559577,,,0.010823457542632038,,,,,,,0.02237511408236259,0.012637859406834024,0.024144114144344066,,0.03152013758650334,,0.020852694979632908,0.010099704828094054,,0.7,,,,,,,,0.01027869718129262,,,,,,0.016113971632029038,,,,,0.01088942419971317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010767115301101755,,0.00979898435326295,,,,,,,,,,,,,,,,,,
전라함평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01900331831443381,0.014045128796994218,0.013247185985435483,0.013515410437149728,0.014288226331911638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009597019457312103,0.01130806516311205,,,,,,,0.027122129797817404,,0.009779280311598167,0.016523743405977107,0.05607999384855333,,,,,,0.01531979391339634,,0.02138046427795095,0.014872683666791977,,,,,0.014030084130113496,,0.009037239144282953,,,,,0.7,0.009097226899252353,0.011753006117916787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
